,ID,Time,hr,temp,labels
41,0,2023-07-13 00:21:42,0.15625478795607955,0.6400242994899582,0
42,0,2023-07-13 00:25:30,0.46961247123570826,0.6920256475196118,0
43,0,2023-07-13 00:23:53,0.43996911313730985,0.685621872152008,0
44,0,2023-07-13 00:23:49,0.33581649050398393,0.7064633602341239,0
45,0,2023-07-13 00:27:28,0.642710141020298,0.6534530131899168,0
46,0,2023-07-13 00:30:27,0.5207940418791898,0.6733626008355318,0
47,0,2023-07-13 00:32:27,0.5747268564419784,0.6714448873795817,0
48,0,2023-07-13 00:33:56,0.5578559753962375,0.744313471694904,0
49,0,2023-07-13 00:46:07,0.4201346435407,0.7067828928514546,0
50,0,2023-07-13 00:58:09,0.1335239455904198,0.663254661955166,1
51,0,2023-07-13 00:52:35,0.23270666063465173,0.6719660644742332,1
52,0,2023-07-13 00:44:38,0.28543479466892036,0.6511671448967278,1
53,0,2023-07-13 00:39:55,0.24513660688371824,0.6636812364725979,1
54,0,2023-07-13 00:40:57,0.23475196372558207,0.6517488591443572,1
55,0,2023-07-13 00:40:00,0.38955108005232364,0.6374536941667094,1
56,0,2023-07-13 00:39:02,0.3412510070461854,0.6130333783747405,1
57,0,2023-07-13 00:47:08,0.3839718849670911,0.6268014419804306,1
58,0,2023-07-13 01:02:52,0.2590717983810781,0.627834473315418,1
59,0,2023-07-13 00:47:45,0.23809600140686327,0.6246140859555909,0
60,0,2023-07-13 00:59:04,0.2981552587946834,0.6570490727472622,0
61,0,2023-07-13 01:02:34,0.2929278483159654,0.7202298274379181,0
62,0,2023-07-13 02:18:39,0.15439163893340174,0.7164589469378115,1
63,0,2023-07-13 00:52:44,0.2413631767358812,0.5015825746805016,1
64,0,2023-07-13 00:47:36,0.22986626599326235,0.5067113393662719,1
65,0,2023-07-13 00:51:29,0.19121067701020925,0.514137694780775,1
66,0,2023-07-13 00:36:35,0.23337105316377108,0.5171139056668221,1
67,0,2023-07-13 00:40:19,0.3264579562461765,0.5263473946654046,1
68,0,2023-07-13 00:33:47,0.3624637253915998,0.5153759052459298,1
69,0,2023-07-13 00:41:04,0.23909027862608934,0.5151679349016366,1
70,0,2023-07-13 00:47:19,0.24041271936310227,0.5193681645386865,1
71,0,2023-07-13 00:44:43,0.16257195068369992,0.5289252717486411,1
72,0,2023-07-13 00:42:05,0.17257494389352626,0.540213615414698,1
73,0,2023-07-13 00:45:58,0.03710067004764628,0.5580805338181214,1
74,0,2023-07-13 00:51:25,0.09243842153701409,0.588637652482246,1
75,0,2023-07-13 00:39:28,0.10895985456773288,0.5998358625007152,1
76,0,2023-07-13 00:37:54,0.1172706551962387,0.6117719487252526,1
77,0,2023-07-13 00:42:57,0.10377272152266409,0.6092639117357725,1
78,0,2023-07-13 00:52:18,0.0,0.5932697801889963,1
79,0,2023-07-13 00:56:19,0.03845078963719928,0.6195218493348249,1
80,0,2023-07-13 00:42:22,0.15371095530813808,0.6530747356379529,1
81,0,2023-07-13 00:33:27,0.24277873089403842,0.6558563049739152,1
82,0,2023-07-13 00:43:20,0.45070305170652697,0.637652032996861,1
83,0,2023-07-13 00:31:19,0.2690166720046598,0.6206552714485009,1
84,0,2023-07-13 00:39:08,0.5351229115174672,0.6258333652847486,1
85,0,2023-07-13 00:40:52,0.4036885218057934,0.6149361998238149,1
86,0,2023-07-13 00:39:20,0.5123452172401688,0.604221817401585,1
87,0,2023-07-13 00:36:45,0.4590557508728437,0.6159007551423417,1
88,0,2023-07-13 00:46:27,0.4321077336172106,0.6365025240640796,1
89,0,2023-07-13 00:43:02,0.1452855165976732,0.6347833817628814,1
90,0,2023-07-13 00:46:45,0.3110675035455116,0.6398613005504267,1
91,0,2023-07-13 00:29:41,0.36574174310555163,0.6263960388719267,1
92,0,2023-07-13 00:43:41,0.3575529530805555,0.6097314550369961,1
93,0,2023-07-13 00:26:42,0.3746858050591811,0.5981372809266386,1
94,0,2023-07-13 00:37:32,0.3704601118672465,0.5790500883469301,1
95,0,2023-07-13 00:47:11,0.3046990058527681,0.5802867173453418,1
96,0,2023-07-13 00:51:26,0.3280688934830917,0.5865554191903635,1
97,0,2023-07-13 00:40:39,0.3975399013752153,0.5982968696729309,1
98,0,2023-07-13 00:29:18,0.25267798344432657,0.5889744966012177,1
99,0,2023-07-13 00:42:31,0.22366198014801789,0.5832382035006733,1
100,0,2023-07-13 00:43:07,0.22346860843923846,0.5694977487696647,1
101,0,2023-07-13 00:43:54,0.34667650744733886,0.5927086781117928,1
102,0,2023-07-13 00:34:32,0.4703645134645378,0.6092182898221302,1
103,0,2023-07-13 00:36:44,0.3510706303596378,0.6044120265301894,1
104,0,2023-07-13 00:37:51,0.484500912007459,0.5934312773159335,1
105,0,2023-07-13 00:34:25,0.4629610708531023,0.5983449144002615,1
106,0,2023-07-13 00:56:52,0.08807526971965784,0.6059530273063045,1
107,0,2023-07-13 00:36:03,0.3365814515320286,0.6167255506192071,1
108,0,2023-07-13 00:30:47,0.37701094375092714,0.6160713942422984,1
109,0,2023-07-13 00:28:09,0.27586593715634544,0.6267563245430631,1
110,0,2023-07-13 00:32:10,0.44645833055432305,0.6370212849828886,1
111,0,2023-07-13 00:38:39,0.38108476725181667,0.6370860637192824,1
112,0,2023-07-13 00:35:37,0.2926682014660534,0.6699542197281098,1
113,0,2023-07-13 00:34:17,0.2490535447771362,0.6546156916086093,1
114,0,2023-07-13 00:38:58,0.07182940438281027,0.6560330110648612,1
115,0,2023-07-13 00:46:43,0.1281706593755842,0.6559797290772565,1
116,0,2023-07-13 00:43:31,0.2735982125703292,0.6561721801382534,1
117,0,2023-07-13 00:51:06,0.254689753695466,0.6551181101512524,0
118,0,2023-07-13 00:51:35,0.3109966252691048,0.6573800423727706,1
119,0,2023-07-13 00:54:35,0.14688420549203274,0.6815577249900899,1
120,0,2023-07-13 00:43:41,0.22375364258086924,0.680448474591608,1
121,0,2023-07-13 00:45:44,0.24850603185671818,0.6796857794803879,1
122,0,2023-07-13 00:39:06,0.4223086217744718,0.6819788564740303,1
123,0,2023-07-13 00:40:32,0.5848776703350013,0.6604371685981602,1
124,0,2023-07-13 00:34:14,0.5637386221676055,0.7118466000113106,1
125,0,2023-07-13 00:43:06,0.3378047947720408,0.7048462084324331,1
126,0,2023-07-13 00:51:59,0.5579558834453191,0.7294758287756853,1
127,0,2023-07-13 00:35:41,0.35549320264929446,0.7414679201640344,1
128,0,2023-07-13 00:44:25,0.31773494485386655,0.7291426221961688,1
129,0,2023-07-13 00:30:45,0.3374966098620255,0.7271425861775834,1
130,0,2023-07-13 00:25:29,0.2453980649672925,0.7484438977463491,1
131,0,2023-07-13 00:38:53,0.11392699777395843,0.7452796499667097,1
132,0,2023-07-13 00:37:04,0.34687310135081023,0.7768850620325963,1
133,0,2023-07-13 00:45:56,0.37851177099003885,0.7830959615170772,1
134,0,2023-07-13 00:50:22,0.34996059929848944,0.8169949085879609,1
135,0,2023-07-13 00:53:55,0.30406818619070297,0.8452634225069977,1
136,0,2023-07-13 00:41:30,0.1430391065293396,0.8527606568381125,1
137,0,2023-07-13 00:54:42,0.24314276884651656,0.8829193371533564,1
138,0,2023-07-13 00:42:54,0.2821838203747044,0.9121739959841284,1
139,0,2023-07-13 00:42:49,0.3367553699908667,0.8709963059118913,1
140,0,2023-07-13 00:35:13,0.34858496733202005,0.9031095397268382,1
141,0,2023-07-13 00:35:54,0.4392915691505077,0.8978197873687899,1
142,0,2023-07-13 00:47:01,0.23228248171913468,0.915806225162809,1
143,0,2023-07-13 00:41:23,0.22436810109907937,0.8914379500812949,1
144,0,2023-07-13 00:42:57,0.38013652763959244,0.8705568274223772,1
145,0,2023-07-13 00:42:29,0.259859494894651,0.9129389678764308,1
146,0,2023-07-13 00:48:10,0.28942686373546583,0.8737070427961618,1
147,0,2023-07-13 00:54:05,0.2997340041051267,0.8749609584042932,1
148,0,2023-07-13 00:49:16,0.3284210833656467,0.8501907750400475,1
149,0,2023-07-13 00:51:30,0.1957910767988759,0.8658844212677902,1
150,0,2023-07-13 00:35:50,0.26985762479199193,0.8693207543435446,1
151,0,2023-07-13 00:44:13,0.3778865451380134,0.8819061363824612,1
152,0,2023-07-13 00:39:47,0.46718994120905766,0.8722705067765468,1
153,0,2023-07-13 00:36:48,0.4211238473043087,0.8564309606998504,1
154,0,2023-07-13 00:43:24,0.37579835783791443,0.8958108035341723,1
155,0,2023-07-13 00:56:16,0.39525994846027496,0.946003458086002,0
156,0,2023-07-13 01:00:52,0.392737440336832,0.9686301748613171,1
157,0,2023-07-13 00:31:18,0.3530537510971033,0.9686301483099342,1
158,0,2023-07-13 00:58:33,0.3290895486688021,0.9952960207580269,1
159,0,2023-07-13 00:28:35,0.40764388337023116,0.9568454232219176,1
160,0,2023-07-13 00:27:21,0.30531264381208156,0.9706574791501255,1
161,0,2023-07-13 00:27:26,0.2505785334730295,0.9975385240051189,1
162,0,2023-07-13 00:37:28,0.3674299079435073,1.0,1
163,0,2023-07-13 00:41:30,0.433586260667282,0.579377953949833,1
164,0,2023-07-13 00:40:36,0.3067682752675717,0.7420495149304409,1
165,0,2023-07-13 00:48:59,0.3737630490542778,0.7579063061303212,1
166,0,2023-07-13 00:40:51,0.2692833736597203,0.7414507281436163,1
167,0,2023-07-13 00:49:11,0.2915252529842866,0.7355267694539748,1
168,0,2023-07-13 00:52:45,0.3405248574532732,0.7483399092552796,1
169,0,2023-07-13 00:39:25,0.34623982501546285,0.7709016016939092,1
170,0,2023-07-13 00:29:54,0.37327780604696303,0.7945403509792726,1
171,0,2023-07-13 00:36:48,0.3432969655835515,0.8230485973343791,1
172,0,2023-07-13 00:40:20,0.25857577052802033,0.8198347117444359,1
173,0,2023-07-13 00:39:20,0.40124149259232744,0.830556186704819,1
174,0,2023-07-13 00:38:01,0.4156719589298551,0.8405111763440754,1
175,0,2023-07-13 00:44:45,0.3421838874469879,0.8445950445456314,1
176,0,2023-07-13 00:40:23,0.49961442608048623,0.831529454195855,1
177,0,2023-07-13 00:36:27,0.3011103015248477,0.8919928474322104,1
178,0,2023-07-13 00:41:58,0.3857486901795224,0.9157467766165293,1
179,0,2023-07-13 00:45:51,0.37373662355541837,0.9010802706356963,1
180,0,2023-07-13 00:48:20,0.383346425205746,0.8880122906614603,1
181,0,2023-07-13 00:37:15,0.3247357632310472,0.870842918572964,1
182,0,2023-07-13 00:36:23,0.4382950403977236,0.8521311501012899,1
183,0,2023-07-13 00:42:00,0.3645224676361677,0.8513204567276594,1
184,0,2023-07-13 00:37:29,0.3802504189629214,0.8861441088102824,1
185,0,2023-07-13 00:42:36,0.4406552554805998,0.9231641974906916,1
186,0,2023-07-13 00:48:34,0.3352213951743729,0.9102596412781132,1
187,0,2023-07-13 00:47:18,0.30596505818267217,0.9133539659909249,1
188,0,2023-07-13 00:45:19,0.35182464393118257,0.8714507328299697,1
189,0,2023-07-13 00:54:39,0.3675725200790729,0.8960318703480735,1
190,0,2023-07-13 00:35:41,0.4309976975526543,0.9477616641092699,1
191,0,2023-07-13 00:42:18,0.48547696681508873,0.8972923972505433,1
192,0,2023-07-13 00:47:42,0.49553571800262775,0.913852786821187,1
193,0,2023-07-13 00:49:40,0.4714522393332379,0.9328331490821267,1
194,0,2023-07-13 00:46:20,0.4520550926047161,0.8665353815219841,1
195,0,2023-07-13 00:45:18,0.3319722621342666,0.8363264659903217,1
196,0,2023-07-13 00:43:01,0.3920787516927263,0.841218770697963,1
197,0,2023-07-13 00:36:03,0.37182624986721285,0.8632489310026159,1
198,0,2023-07-13 00:46:46,0.39672269226010454,0.8710517186479725,1
199,0,2023-07-13 00:45:14,0.3781976945672134,0.8796599955959139,1
200,0,2023-07-13 00:41:24,0.3417626405285042,0.890462346068565,1
201,0,2023-07-13 00:52:29,0.3940410682601156,0.9279854506977323,1
202,0,2023-07-13 00:51:40,0.3295709065298773,0.9084258700191543,1
203,0,2023-07-13 00:49:01,0.4355029486562658,0.9127175824459349,1
204,0,2023-07-13 00:32:49,0.39134360722324985,0.9153957938861712,1
205,0,2023-07-13 00:43:28,0.39667949783964573,0.8918546474842934,1
206,0,2023-07-13 00:42:20,0.37164338781674155,0.8785038156281826,1
207,0,2023-07-13 00:53:11,0.4045149496999723,0.9040565479002007,1
208,0,2023-07-13 00:58:50,0.3468030736537476,0.9076449938485038,1
209,0,2023-07-13 01:06:18,0.3953742613207201,0.8205086920475911,1
210,0,2023-07-13 00:56:11,0.4658449050819379,0.9366977559638177,1
211,0,2023-07-13 00:40:47,0.23690036703983858,0.8859880928844495,1
212,0,2023-07-13 00:55:15,0.16995660049503772,0.9386835338897938,1
213,0,2023-07-13 00:38:06,0.22956233898337575,0.9124892405531231,0
214,0,2023-07-13 00:35:55,0.34584708751523174,0.9738607441869145,0
215,0,2023-07-13 00:49:18,0.4401021212313985,0.9850013592775217,1
216,0,2023-07-13 00:36:06,0.3991963245934106,0.9702250367770759,1
217,0,2023-07-13 00:39:12,0.3640009449181212,0.9537047663459716,1
218,0,2023-07-13 00:38:22,0.38701587077790944,0.9313743099008882,1
219,0,2023-07-13 00:38:15,0.37366239549741803,0.9411430415892056,1
220,0,2023-07-13 00:31:38,0.29575196186802627,0.9519640045812592,1
221,0,2023-07-13 00:42:42,0.35723883162705894,0.9514694850750243,1
222,0,2023-07-13 00:46:00,0.30875796047621085,0.9162260290776052,1
223,0,2023-07-13 00:39:02,0.382930990996398,0.9021518844489387,1
224,0,2023-07-13 00:34:17,0.38960012720918136,0.9240765295580062,1
225,0,2023-07-13 00:42:49,0.382968596610225,0.941301234728435,1
226,0,2023-07-13 00:48:15,0.3450783589210333,0.9227753259369564,1
227,0,2023-07-13 00:50:56,0.23912326109101054,0.952157670368023,1
228,0,2023-07-13 00:49:39,0.21423407864299152,0.9505525330670876,0
229,0,2023-07-13 00:59:36,0.29378357116343823,1.0,1
230,0,2023-07-13 00:32:40,0.2562246591458304,0.9426061555430886,1
231,0,2023-07-13 00:46:37,0.23759286871457794,0.9446501606517317,1
232,0,2023-07-13 00:46:34,0.3335776505918132,0.9425263155347532,1
233,0,2023-07-13 00:50:18,0.36131000457260987,0.9621824370415013,1
234,0,2023-07-13 00:50:44,0.3841361143265178,0.9256752945270492,1
235,0,2023-07-13 00:34:08,0.39370053131457544,0.8755397254484225,1
236,0,2023-07-13 00:48:53,0.41803575895449646,0.9414396736387978,1
237,0,2023-07-13 00:54:41,0.41413110692919347,0.8732290382500816,1
238,0,2023-07-13 01:15:13,0.3145845990994709,0.8429362734512681,1
239,0,2023-07-13 00:27:01,0.3889609080760928,0.7980655515335434,0
240,0,2023-07-13 00:41:40,0.4127524316398648,0.8650917031803729,1
241,0,2023-07-13 00:42:49,0.3901135331487512,0.8748481415784144,1
242,0,2023-07-13 00:51:44,0.4110516294443888,0.8621127973289628,1
243,0,2023-07-13 00:47:35,0.2985938074977086,0.8762660385272442,1
244,0,2023-07-13 00:44:02,0.23222811468882013,0.8816948139260787,1
245,0,2023-07-13 00:44:29,0.33698577192156387,0.8900223631027762,1
246,0,2023-07-13 00:44:09,0.3423886919428342,0.9005991330264356,1
247,0,2023-07-13 00:48:48,0.39686783862177494,0.8658975907537012,1
248,0,2023-07-13 00:43:03,0.29514054542182344,0.88751118641227,1
249,0,2023-07-13 00:44:42,0.393547286937208,0.8846978284331485,1
250,0,2023-07-13 00:35:41,0.32980306465674974,0.9065518999665074,1
251,0,2023-07-13 00:49:09,0.24934869580955443,0.926433920638842,1
252,0,2023-07-13 00:28:54,0.34404516519510864,0.9708800593928512,1
253,0,2023-07-13 00:37:03,0.451067309808953,1.0,1
254,0,2023-07-13 00:34:24,0.3004009783927259,0.9794686883174577,1
255,0,2023-07-13 00:43:57,0.4474405595673097,0.987536538418156,1
256,0,2023-07-13 00:34:49,0.3580619447634996,1.0,1
257,0,2023-07-13 00:35:03,0.28727547839009693,1.0,1
258,0,2023-07-13 00:37:50,0.30402723830039424,1.0,1
259,0,2023-07-13 00:44:27,0.45014293019818397,1.0,1
260,0,2023-07-13 00:38:02,0.29612398525952355,1.0,1
261,0,2023-07-13 00:34:40,0.22926403580397628,1.0,1
262,0,2023-07-13 00:36:00,0.2919847959868885,0.9288440958688533,1
263,0,2023-07-13 00:34:25,0.3339003153643106,0.9206298414429266,1
264,0,2023-07-13 00:48:34,0.39276046351831484,0.9764023487622071,1
265,0,2023-07-13 00:40:13,0.3132499200267181,0.9816407507457556,1
266,0,2023-07-13 00:53:56,0.3984969732532469,0.9813603946938718,1
267,0,2023-07-13 00:36:19,0.2547163918391614,1.0,1
268,0,2023-07-13 00:39:04,0.32987344259236584,0.9372152424162481,1
269,0,2023-07-13 00:45:20,0.29602933078874394,0.9208677152821942,1
270,0,2023-07-13 00:42:29,0.18986616123751182,0.9052444833218627,1
271,0,2023-07-13 00:34:44,0.25290907084190695,0.9501125766526817,1
272,0,2023-07-13 00:50:10,0.3337095154071952,0.9285859367730616,1
273,0,2023-07-13 00:39:42,0.36200244620645433,0.8857184901426343,1
274,0,2023-07-13 00:47:52,0.33715111954265764,0.9078584138641341,1
275,0,2023-07-13 00:43:05,0.24038485038106178,0.9121724029011553,0
276,0,2023-07-13 00:59:03,0.35468268559225896,0.9485489126118128,1
277,0,2023-07-13 00:52:58,0.3934333893596191,0.9017808819758852,1
278,0,2023-07-13 00:53:08,0.3049778958094895,0.8557758053271608,1
279,0,2023-07-13 00:34:02,0.2981672269463963,0.7774721662109515,1
280,0,2023-07-13 00:46:39,0.2581204403948759,0.7857086972471188,1
281,0,2023-07-13 00:33:50,0.347877320341547,0.8224635641638889,1
282,0,2023-07-13 00:42:55,0.39991839140547086,0.8712642624679676,1
283,0,2023-07-13 00:48:59,0.31888734977657707,0.9388878467810945,1
284,0,2023-07-13 00:45:53,0.37282706654057307,0.9380155010964049,1
285,0,2023-07-13 00:55:04,0.42471779770541934,0.9242006041702282,1
286,0,2023-07-13 01:04:23,0.2998790929276062,0.9522170392601541,1
287,0,2023-07-13 00:30:22,0.3950209456713861,0.8781749501997679,1
288,0,2023-07-13 00:38:39,0.542805294119703,0.9079951003832267,1
289,0,2023-07-13 00:48:41,0.32399843102146353,0.9517698077668375,1
290,0,2023-07-13 00:43:10,0.45373809892911987,0.9756954978470401,1
291,0,2023-07-13 00:48:15,0.3974317064317881,0.9082226457345519,1
292,0,2023-07-13 00:32:38,0.4450251043594392,0.8888279491436903,1
293,0,2023-07-13 00:49:29,0.5015155509691761,0.9019089658469229,1
294,0,2023-07-13 00:53:34,0.37527306255030624,0.9192158475473811,1
295,0,2023-07-13 00:43:42,0.43692844208422976,0.9280297915071505,1
296,0,2023-07-13 00:43:04,0.4332717289343371,0.894554551404347,1
297,0,2023-07-13 00:50:32,0.44033937532922396,0.9072652825218641,1
298,0,2023-07-13 00:35:29,0.44300220652911526,0.9082439930463915,0
299,0,2023-07-13 00:49:58,0.5847234853169474,0.927856145463082,1
300,0,2023-07-13 00:42:38,0.4602508598820382,1.0,1
301,0,2023-07-13 00:30:22,0.4129671516393303,0.9889300080947314,1
302,0,2023-07-13 00:34:21,0.5272555128976562,0.9774639527041017,1
303,0,2023-07-13 00:42:17,0.4608096955145492,0.9918986120095821,1
304,0,2023-07-13 00:58:35,0.5030028239762685,0.9715306744790675,1
305,0,2023-07-13 00:52:47,0.32605868429521917,0.9314209075778516,1
306,0,2023-07-13 00:46:31,0.2936939801414603,0.8615912219635682,1
307,0,2023-07-13 00:40:14,0.3115500422108528,0.8851020201348082,1
308,0,2023-07-13 00:45:36,0.235836912702894,0.8345740481685227,1
309,0,2023-07-13 00:45:28,0.3833307032472511,0.7939271866186157,1
310,0,2023-07-13 00:43:03,0.3845308406813918,0.8327216378387785,1
311,0,2023-07-13 00:38:35,0.452998365083741,0.8514359286918267,1
312,0,2023-07-13 00:49:25,0.37691492084808503,0.8596502096691363,1
313,0,2023-07-13 00:50:44,0.37061719886188627,0.9026941964443667,1
314,0,2023-07-13 00:34:11,0.47495526530416343,0.9262365111070914,1
315,0,2023-07-13 00:39:17,0.3417899091015959,0.9172707994427507,1
316,0,2023-07-13 00:47:35,0.3082142901730652,0.9302764367699725,1
317,0,2023-07-13 00:43:30,0.35558554054221325,0.9220522521268468,1
318,0,2023-07-13 00:44:38,0.38875010199246235,0.9084369419458175,1
319,0,2023-07-13 00:49:01,0.3395752906871017,0.8768975366177831,1
320,0,2023-07-13 00:52:33,0.48628052413172596,0.887021074435594,0
321,0,2023-07-13 00:52:35,0.47662885521488674,0.9783199427369342,1
322,0,2023-07-13 00:48:49,0.361504304413556,1.0,1
323,0,2023-07-13 00:52:33,0.2522733678537248,0.9059602820530619,0
324,0,2023-07-13 00:43:04,0.2584219357485199,0.9249914902122265,1
325,0,2023-07-13 00:51:50,0.40147930457013453,0.8931331231215935,0
326,0,2023-07-13 01:06:10,0.3601257904841323,0.954535107742937,0
327,0,2023-07-13 00:52:55,0.39409465475879674,0.9758476638223545,0
328,0,2023-07-13 00:33:34,0.3702450904124546,0.7614037339380941,0
329,0,2023-07-13 00:43:47,0.34057013829482913,0.8207200145039736,1
330,0,2023-07-13 00:38:54,0.07265908949553646,0.8919638533220999,1
331,0,2023-07-13 00:43:57,0.26108078673742136,0.8950899600402249,1
332,0,2023-07-13 00:40:56,0.27179716584658975,0.8478511733857446,1
333,0,2023-07-13 00:41:17,0.2836505293753001,0.8317696380054336,1
334,0,2023-07-13 00:45:40,0.3724593435781716,0.8747545745051274,1
335,0,2023-07-13 00:46:55,0.36765523892029095,0.8351688787992975,1
336,0,2023-07-13 00:51:21,0.3009868074108937,0.8417147239788736,1
337,0,2023-07-13 01:04:18,0.29059905213303955,0.8720667249129037,1
338,0,2023-07-13 00:57:52,0.20832841619525252,0.8035838050927008,1
339,0,2023-07-13 00:46:18,0.31271387491722225,0.8415783826277587,1
340,0,2023-07-13 00:54:59,0.3261645764201573,0.8365478779722004,1
341,0,2023-07-13 00:43:33,0.3733674721200596,0.8807343707529763,1
342,0,2023-07-13 00:38:25,0.3758900152673579,0.8565131637812626,1
343,0,2023-07-13 00:32:41,0.33700844236278926,0.8502103434092337,1
344,0,2023-07-13 00:46:54,0.4164753511340314,0.8692039282588502,1
345,0,2023-07-13 00:48:09,0.33053944621883113,0.9389148495374886,1
346,0,2023-07-13 00:34:52,0.31493165548551355,0.9094121476878041,1
347,0,2023-07-13 00:47:47,0.3515426168377037,0.8857851341136759,1
348,0,2023-07-13 00:45:52,0.45210096384840504,0.8825300142261122,1
349,0,2023-07-13 00:43:51,0.39037071456941713,0.8504412607861853,1
350,0,2023-07-13 00:37:08,0.3232395441306176,0.823380197555231,1
351,0,2023-07-13 00:38:53,0.29947376685308164,0.8284307750562503,1
352,0,2023-07-13 00:41:08,0.3528125918394066,0.8631301135642051,1
353,0,2023-07-13 00:57:11,0.3716224485546519,0.8469307696980328,1
354,0,2023-07-13 00:54:53,0.32766916622201486,0.8449742779473791,1
355,0,2023-07-13 00:54:19,0.20839225968014244,0.8029792566557902,1
356,0,2023-07-13 00:38:48,0.20148195295199461,0.780770299338789,1
357,0,2023-07-13 00:43:49,0.30427012373381873,0.749253701648653,1
358,0,2023-07-13 00:48:48,0.3627968272729906,0.7467548580754969,1
359,0,2023-07-13 00:42:33,0.43765939995214026,0.713004373062015,1
360,0,2023-07-13 00:48:54,0.5199632360030925,0.7843440490966652,1
361,0,2023-07-13 00:48:39,0.3843691105242146,0.7674617107328483,1
362,0,2023-07-13 00:43:46,0.3024518352664327,0.7830020492758125,1
363,0,2023-07-13 00:42:33,0.5226301024514605,0.7731087384989983,1
364,0,2023-07-13 00:46:45,0.45538372979646036,0.7852154123801881,1
365,0,2023-07-13 00:45:00,0.399862590898791,0.8250858583917693,1
366,0,2023-07-13 00:43:47,0.38030976688580714,0.807887385987631,1
367,0,2023-07-13 00:35:35,0.4790624777968666,0.8056555298450759,1
368,0,2023-07-13 00:50:57,0.5000573977961009,0.8506159157828035,1
369,0,2023-07-13 00:30:51,0.48585363336912346,0.9724135876141454,1
370,0,2023-07-13 00:42:17,0.4406418113235544,0.9409909552680398,1
371,0,2023-07-13 00:37:27,0.4219738237378006,0.9285210451932905,1
372,0,2023-07-13 00:41:54,0.4018005558798982,0.9114750308296784,1
373,0,2023-07-13 00:44:49,0.4213136115559874,0.9112564067430025,1
374,0,2023-07-13 00:56:48,0.3749183234314228,0.9141691996510286,1
375,0,2023-07-13 00:49:55,0.2934311010900405,0.9297512504165054,1
376,0,2023-07-13 00:42:16,0.29823907588393705,0.9634314937465647,1
377,0,2023-07-13 00:44:54,0.3443308898070305,0.9074900134266035,1
378,0,2023-07-13 00:42:14,0.4401571111859975,0.9159108641627591,1
379,0,2023-07-13 00:53:05,0.3443000037700223,0.8884202261081069,1
